rubiconproject.com,simple non blocking banner,bottom left,"accept all, reject all, cookies settings","Website Cookie, Platform Policy, Website Privacy Policy ",,
cnn.com,simple non blocking banner,bottom bar,"accept all, essential cookies only, show purposes","Affiliates, Privacy Policy, List of Partners (vendors)",,
webex.com,simple non blocking banner,unknown yet,,,,
mts.ru,simple non blocking banner,bottom bar,"accept, more details",misc,,
cisco.com,simple non blocking banner,bottom left,"accept, reject, manage cookie settings","Privacy Statement, Cookie Notice",,
comcast.net,simple non blocking banner,bottom bar,"accept all, decline all, manage preferences",Cookie policy,,
meraki.com,simple non blocking banner,bottom left,"accept, reject, manage cookie settings","Privacy Statement, Cookie Notice",,
hubspot.com,simple non blocking banner,top bar,"accept all, decline all, manage cookies",Cookie Policy,,
reuters.com,simple non blocking banner,bottom bar,"allow all, reject all, show purposes, view all partners and exercise your right to object to legitimate interest","Cookie Statement, Privacy Statement",,
ivi.ru,simple non blocking banner,bottom bar,agree,"cookies, privacy policy, misc",,
wiley.com,simple non blocking banner,bottom bar,"accept all, reject non-essential, manage preferences",privacy policy,,
opendns.com,simple non blocking banner,bottom left,"accept, reject, manage cookie settings","Privacy Statement, Cookie Notice",,
wyzecam.com,simple non blocking banner,bottom right,"accept, decline, manage preferences",Privacy Policy,,
washingtonpost.com,simple non blocking banner,bottom bar,"i accept, reject all, show purposes","List of Partners (vendors), Privacy Policy",,
cookielaw.org,simple non blocking banner,bottom bar,"accept all cookies, accept only the necessary, adjust my settings",Cookie Policy,,
dell.com,simple non blocking banner,bottom left,"accept all, reject all, manage cookies",Cookie-Notice,,
nvidia.com,simple non blocking banner,center,"accept all, reject optional cookies, manage settings","Cookie Policy, privacy policy",,
tp-link.com,simple non blocking banner,center,"accept all cookies, save settings, necessary cookies, analysis and marketing cookies",privacy policy,,
espn.com,simple non blocking banner,center,"accept all, reject all, show purposes","List of Partners (vendors), Cookie Policy",,
cnbc.com,simple non blocking banner,unknown yet,,,,
gitlab.com,simple non blocking banner,bottom bar,"accept all cookies, reject all, cookies settings",Cookie Policy,,
npr.org,simple non blocking banner,bottom left,"accept all, reject all, manage preferences, list of partners (service providers or vendors)",,,
teamviewer.com,simple non blocking banner,bottom bar,"accept all cookies, only necessary cookies, cookie settings","Cookie Privacy Policy, General Privacy Policy,  Download TeamViewer, Imprint ",,
scribd.com,simple non blocking banner,bottom bar,"accept all, reject non-essential, save preferences, storage, targeted advertising, personalization, performance cookies","Privacy Policy, Your Privacy Choices",,
slideshare.net,simple non blocking banner,bottom bar,"accept all, reject non-essential, save preferences, storage, targeted advertising, personalization, performance cookies","Privacy Policy, Your Privacy Choices, Third Parties ",,
intel.com,simple non blocking banner,bottom left,"enable cookies, disable cookies, manage cookie settings",Cookie Policy,,
tripadvisor.com,simple non blocking banner,unknown yet,,,,
eset.com,simple non blocking banner,bottom bar,"accept all and close, manage cookies",Cookie Policy,,
braze.com,simple non blocking banner,bottom left,"accept, reject, cookie consent manager",Cookie Policy,,
onetrust.com,simple non blocking banner,bottom bar,"accept all cookies, accept only the necessary, adjust my settings",Cookie Policy,,
playstation.com,simple non blocking banner,bottom bar,"accept, decline, settings",see our Cookie Policy,,
comcast.com,simple non blocking banner,bottom bar,"accept all, decline all, cookie preferences",Cookie policy,,
ieee.org,simple non blocking banner,bottom bar,"accept all, reject all, save, targeted advertising, personalization, analytics","Privacy Policy, Storage Preferences",,
xfinity.com,simple non blocking banner,bottom bar,"accept all, decline all, cookie preferences",Cookie Policy,,
cnet.com,simple non blocking banner,center,"accept all, reject all, show purposes, list of partners (vendors)",Our Privacy Policy,,
ups.com,simple non blocking banner,center,"accept all cookies, essential cookies only, cookies settings",Privacy Notice,,
newrelic.com,simple non blocking banner,center,"accept all, reject non-essential","Privacy Notice, Storage Preferences",,
ted.com,simple non blocking banner,bottom bar,"accept all, reject non-essential, save, storage, targeted advertising, personalization, analytics","Privacy Policy, Storage Preferences, Third Parties",,
apnews.com,simple non blocking banner,center,"i accept all, i reject all (except strictly necessary), see purposes and manage privacy choices","List of Third-Party Partners (Vendors), Cookie Policy (Privacy Policy Section 5)",,
dotomi.com,simple non blocking banner,center,"i accept, reject all, show purposes, list of partners (vendors)",Epsilon Privacy Policy,,
riotgames.com,simple non blocking banner,bottom bar,"accept all, reject non-essential, save, targeted advertising, personalization, analytics","Privacy Notice, Storage Preferences",,
mailchimp.com,simple non blocking banner,bottom right,"dismiss, reject all, cookie settings",Cookie Statement,,
cloudinary.com,simple non blocking banner,bottom left,"accept all cookies, cookies settings",,,
life360.com,simple non blocking banner,bottom bar,"accept all, reject non-essential, save, targeted advertising, personalization, analytics","Privacy Notice, Storage Preferences",,
microsoft.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
office.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
live.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
linkedin.com,static non blocking banner stays until action,top bar,"accept, reject","Cookies Policy, settings",,
azure.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
sharepoint.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
windows.net,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
office365.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
windows.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
cloud.microsoft,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
outlook.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
static.microsoft,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
www.gov.uk,static non blocking banner stays until action,top bar,"accept additional cookies, reject additional cookies",View cookies,,
xboxlive.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
huawei.com,static non blocking banner stays until action,top bar,,Read our privacy policy,,
gamepass.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Policy, Third Party Cookies",,
visualstudio.com,static non blocking banner stays until action,top bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
service.gov.uk,static non blocking banner stays until action,top bar,"accept additional cookies, reject additional cookies",View cookies,,
mail.ru,floating non blocking banner stays until action,bottom right,"settings, accept all","Privacy notice, Misc",,
amazonaws.com,floating non blocking banner stays until action,bottom bar,"accept, decline, customize",,,
twitter.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, refuse non-essential cookies, show more about your choices",,,
bing.com,floating non blocking banner stays until action,bottom bar,"accept, reject, more options",Privacy Statement,,
skype.com,floating non blocking banner stays until action,bottom bar,"accept, reject, manage cookies","Privacy Statement, Third-Party Cookies",,
x.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, refuse non-essential cookies, show more about your choices",,,
spotify.com,floating non blocking banner stays until action,bottom bar,"accept cookies, reject all, cookie settings, list of partners, our partners",,,
tiktok.com,floating non blocking banner stays until action,bottom bar,"decline optional cookies, allow all",Cookies Policy,,
venmo.com,floating non blocking banner stays until action,bottom bar,"accept, decline",Manage cookies and learn more,,
yandex.net,floating non blocking banner stays until action,bottom right,"allow all, allow essential cookies, settings",Cookie Policy,,
wordpress.com,floating non blocking banner stays until action,bottom bar,"accept all, customize",,,
europa.eu,floating non blocking banner stays until action,bottom bar,"accept all cookies, accept only essential cookies",cookies policy page,,
gravatar.com,floating non blocking banner stays until action,bottom centered bar,"accept all, customize",,,
amazonvideo.com,floating non blocking banner stays until action,unknown yet,,,,
xiaomi.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, cookie settings",Cookie Policy,,
pki.goog,floating non blocking banner stays until action,unknown yet,,,,
kaspersky.com,floating non blocking banner stays until action,bottom bar,"allow all cookies, customize, use necessary cookies only, show details",,,
adobe.io,floating non blocking banner stays until action,bottom bar,"enable all, don't enable, cookie settings",,,
avast.com,floating non blocking banner stays until action,center,"ok, reject all, manage",Cookie Policy,,
taboola.com,floating non blocking banner stays until action,bottom left,"accept all, reject all, settings","Cookies, Privacy notice, Third parties",,
twitch.tv,floating non blocking banner stays until action,top bar,"accept, reject, customize","Cookies, Cookie Notice, Privacy Notice",,
uber.com,floating non blocking banner stays until action,bottom right,"accept, reject, cookie setting",Cookie notice,,
ubuntu.com,floating non blocking banner stays until action,bottom bar,"accept all, manage your tracking settings",cookie policy,,
canva.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, reject all cookies, manage cookies",our cookie policy,,
roku.com,floating non blocking banner stays until action,bottom bar,"agree, reject","privacy policy, cookie consent tool",,
imdb.com,floating non blocking banner stays until action,bottom bar,"accept, decline, customize","Cookie Notice, cookies and advertising choices, Privacy Notice",,
linktr.ee,floating non blocking banner stays until action,bottom left,"accept all, reject all, customize my choices","Cookie Policy, misc",,
yandex.com,floating non blocking banner stays until action,bottom right,"allow all, allow essential cookies, settings",Cookie Policy,,
openai.com,floating non blocking banner stays until action,bottom bar,"accept all, reject non-essential, manage cookies",Cookie policy,,
stripe.com,floating non blocking banner stays until action,bottom right,"accept all, reject all","cookie policy, manage cookies",,
grammarly.com,floating non blocking banner stays until action,bottom bar,"accept non-essential cookies, reject non-essential cookies, ","Cookie Settings, See our privacy policy",,
ok.ru,floating non blocking banner stays until action,top bar,"allow all, configure",More information,,
autodesk.com,floating non blocking banner stays until action,bottom bar,"accept, decline",cookie statement,Manage your cookie preferences,
moe.video,floating non blocking banner stays until action,bottom right,accept,,,
launchdarkly.com,floating non blocking banner stays until action,bottom bar,"accept cookies, decline cookies",privacy policy,,
ea.com,floating non blocking banner stays until action,bottom bar,"accept, decline, your privacy choices",Privacy and Cookie Policy,,
ibm.com,floating non blocking banner stays until action,bottom bar,"accept all, required only","cookie preferences, privacy statement, misc",,
steampowered.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all","Cookie Settings page, Privacy Policy",,
weebly.com,floating non blocking banner stays until action,bottom left,"accept all, reject all, cookie preferences",Cookie Policy,,
amazon.co.uk,floating non blocking banner stays until action,bottom bar,"accept, decline, customise","Cookie notice, 103 third parties, Cookie preferences, Privacy notice",,
dnsmadeeasy.com,floating non blocking banner stays until action,bottom left,got it,Learn more,,
booking.com,floating non blocking banner stays until action,bottom bar,"accept, decline, manage settings",,,
media.net,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customize choices, cookies",997 third parties,,
tradingview.com,floating non blocking banner stays until action,bottom left,"accept all, don't allow",Our Policy,manage (tooltip of a small button) ,
slack.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, reject all cookies, cookie consent manager",Privacy Statement,,
issuu.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, manage preferences",Privacy Policy,,
ezvizlife.com,floating non blocking banner stays until action,bottom bar,"accept, reject all, manage",,,
smartadserver.com,floating non blocking banner stays until action,bottom bar,"agree and close, disagree and close, learn more, continue without agreeing, settings, view our partners",,,
mi.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, cookie settings",Cookie Policy,,
dailymail.co.uk,floating non blocking banner stays until action,bottom bar,"accept, reject and purchase daily mail essential","Partners, Privacy Policy, Privacy Settings",,
trueconf.net,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customize",Learn how we protect your privacy,,
aliyun.com,floating non blocking banner stays until action,bottom bar,"accept, decline all, manage settings",Cookies Notice,,
amplitude.com,floating non blocking banner stays until action,bottom bar,"accept, manage settings",misc,,
netangels.ru,floating non blocking banner stays until action,bottom right,okay,Learn more,,
cloudns.net,floating non blocking banner stays until action,bottom bar,"accept all, customize",Cookie Policy,,
globo.com,floating non blocking banner stays until action,bottom bar,proceed,"Privacy Notice, Privacy Portal",,
indeed.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, reject all, cookies settings"," Privacy Policy, Cookie Policy, Terms",,
ngenix.net,floating non blocking banner stays until action,bottom bar,accept,"the terms of cookies, the User Agreement, misc",,
wp.com,floating non blocking banner stays until action,bottom centered bar,"customize, accept all",No link,,
amazon.de,floating non blocking banner stays until action,bottom bar,"accept, deny, customize","Service/s, Cookie Notice, Misc",,
calendly.com,floating non blocking banner stays until action,bottom left,"accept all, decline all, cookie settings",Privacy Notice,,
steamcommunity.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all","Cookie Settings page, Privacy Policy",,
adobe.net,floating non blocking banner stays until action,bottom bar,"enable all, don't enable, cookie settings",,,
duolingo.com,floating non blocking banner stays until action,bottom bar,"accept cookies, reject all",Cookie Policy,,
expireddomains.com,floating non blocking banner stays until action,bottom bar,"accept all, change, cookie details",Privacy statement,,
cdnvideo.ru,floating non blocking banner stays until action,bottom bar,accept,In more detail,,
sberbank.ru,floating non blocking banner stays until action,bottom left,accept,"Cookie Policy, Data Protection",,
giphy.com,floating non blocking banner stays until action,bottom bar,"agree, disagree, manage cookies",View our 35 partners,,
imgsmail.ru,floating non blocking banner stays until action,bottom right,"accept all, settings",Privacy notice,,
speedtest.net,floating non blocking banner stays until action,center,"i accept, reject all, more options, list of partners (vendors)",Our Privacy Policy,,
eventbrite.com,floating non blocking banner stays until action,bottom left,"reject all, accept all, more choices","Cookie statement, See our privacy policy, misc",,
elasticbeanstalk.com,floating non blocking banner stays until action,bottom bar,"accept, decline, customize",,,
mcafee.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, cookie consent tool","Cookie Notice, Privacy Notice, Cookie Settings",,
behance.net,floating non blocking banner stays until action,bottom bar,"enable all, don't enable, cookie settings",,,
shein.com,floating non blocking banner stays until action,bottom left,"accept all, reject all, manage cookies",You can find more information in our privacy policy.,,
notamedia.ru,floating non blocking banner stays until action,bottom right,accept and close,"consent, misc",,
stackoverflow.com,floating non blocking banner stays until action,bottom left,"accept all, necessary cookies only, customize settings, list of partners (vendors)",Cookie Policy,,
consultant.ru,floating non blocking banner stays until action,bottom left,understandable,misc,,
time.com,floating non blocking banner stays until action,bottom left,"accept all, reject all, show purposes",,,
usatoday.com,floating non blocking banner stays until action,center,"accept all, reject all, manage cookies, list of partners (vendors)",For more information about how we use your data visit our Privacy Policy,,
ya.ru,floating non blocking banner stays until action,bottom right,"allow all, allow essential cookies, settings",Cookie Policy,,
timeweb.ru,floating non blocking banner stays until action,bottom bar,agree,Cookies,,
wb.ru,floating non blocking banner stays until action,bottom right,okay,Cookies,,
capcut.com,floating non blocking banner stays until action,bottom bar,"accept everything, refuse everything","manage your cookies, Cookie Policy",,
rt.ru,floating non blocking banner stays until action,bottom bar,accept,,,
dynatrace.com,floating non blocking banner stays until action,bottom left,"accept all cookies, reject all cookies, manage preferences",Privacy Notice,,
sharethrough.com,floating non blocking banner stays until action,bottom bar,"agree and proceed, reject all, manage options",misc,,
oup.com,floating non blocking banner stays until action,bottom bar,"accept all, reject and manage",Cookie Policy,,
trendmicro.com,floating non blocking banner stays until action,bottom bar,"accept, cookies settings",Learn more,,
shopee.com.br,floating non blocking banner stays until action,bottom bar,"accept all cookies, cookie settings",Privacy Policy,,
tandfonline.com,floating non blocking banner stays until action,center,"accept all, reject all, manage preferences","Privacy Policy, misc",,
substack.com,floating non blocking banner stays until action,bottom bar,"accept, reject, manage",Privacy Policy,,
nintendo.com,floating non blocking banner stays until action,bottom left,"accept all cookies, reject all non-essential cookies, set cookie preferences",Privacy Policy,,
quickconnect.to,floating non blocking banner stays until action,top bar,ok,Cookie Policy,,
typeform.com,floating non blocking banner stays until action,bottom bar,"accept all, cookie settings",cookie policy,,
yelp.com,floating non blocking banner stays until action,bottom bar,"allow all cookies, accept only essential cookies, manage cookies",More information,,
ipinfo.io,floating non blocking banner stays until action,bottom bar,"accept, decline, preferences",Cookie Policy,,
squarespace.com,floating non blocking banner stays until action,bottom bar,"accept, reject all, manage settings","Cookie Policy, Privacy Policy",,
ikea.com,floating non blocking banner stays until action,bottom left,"accept, reject, cookie settings",privacy and cookie statement,,
rutube.ru,floating non blocking banner stays until action,bottom left,ok,more details,,
mega.co.nz,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customise",Cookie Policy,,
jotform.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customize settings",Learn more,,
fontawesome.com,floating non blocking banner stays until action,bottom left,"accept all cookies, necessary only, customize",Read more here,,
stackadapt.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customize",Cookie Policy,,
conviva.com,floating non blocking banner stays until action,top bar,"accept all, reject all, cookie settings",Cookie Policy,,
shutterstock.com,floating non blocking banner stays until action,bottom left,"accept all cookies, reject all, cookies settings",,,
amazon.fr,floating non blocking banner stays until action,bottom bar,"accept, decline, customise ","Cookie notice, 103 third parties, misc",,
yieldmo.com,floating non blocking banner stays until action,bottom bar,"i accept, reject all, show purposes, list of partners (vendors)",,,
wattpad.com,floating non blocking banner stays until action,bottom bar,"i accept, reject all, show purposes, list of partners (vendors)",Cookie Policy,,
oxylabs.io,floating non blocking banner stays until action,bottom bar,"accept all cookies, customize, show details",misc,,
deepl.com,floating non blocking banner stays until action,bottom bar,"accept, reject, show options",Privacy Policy,,
klaviyo.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, more choices","Terms of Service, See our privacy policy, misc",,
bitrix24.ru,floating non blocking banner stays until action,bottom bar,ok,Change the settings,,
otto.de,floating non blocking banner stays until action,bottom bar,"ok, reject consent, more information","20 partners, Data usage, misc",,
mdpi.com,floating non blocking banner stays until action,bottom bar,"accept all, deny, more information",,,
verisign.com,floating non blocking banner stays until action,bottom bar,"accept all cookies, reject all, cookie settings",Privacy Policy,,
appspot.com,floating non blocking banner stays until action,bottom bar,,Learn more,,
asus.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, cookie settings",Cookies and Similar,,
ring.com,floating non blocking banner stays until action,top right,"accept, reject, settings",,,
aniview.com,floating non blocking banner stays until action,bottom right,"accept, deny","Privacy Policy, Data Management",,
freepik.com,floating non blocking banner stays until action,bottom right,"reject all, accept all, cookies settings",,,
patreon.com,floating non blocking banner stays until action,bottom bar,"accept all, reject non-essential, more choices",See Our Privacy Policy,,
box.com,floating non blocking banner stays until action,bottom bar,"accept all, reject all, customize",misc,,
amazon.es,floating non blocking banner stays until action,bottom bar,"accept, decline, customise ","Cookie notice, 103 third parties, misc",,
33across.com,floating non blocking banner stays until action,bottom left,do not sell or share my personal information,See Privacy Policy,,
doubleclick.net,floating non blocking banner stays until action (close option given),unknown yet,,,,
netflix.com,floating non blocking banner stays until action (close option given),center,"accept, reject, learn more",cookies and similar technologies,,
chatgpt.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject non-essential, manage cookies","Manage Cookies, Cookie Policy ",,
zoom.us,floating non blocking banner stays until action (close option given),center,"accept cookies, decline cookies, cookies settings",Privacy Statement,,
google-analytics.com,floating non blocking banner stays until action (close option given),unknown yet,,,,
opera.com,floating non blocking banner stays until action (close option given),bottom left,"accept all, accept selection, necessary cookies, marketing cookies, analytics cookies","Advertising and personalization, Privacy Statement, Cookie Policy ",,
bit.ly,floating non blocking banner stays until action (close option given),bottom bar,"accept all, cookie settings","Cookie Policy, Privacy Policy",,
ui.com,floating non blocking banner stays until action (close option given),bottom left,"accept all cookies, cookies settings",,,
unity3d.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookie settings",,,
paypal.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, reject",Manage cookies and learn more,,
discord.gg,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, cookies settings",Privacy Notice,,
dropbox.com,floating non blocking banner stays until action (close option given),unknown yet,,,,
b-cdn.net,floating non blocking banner stays until action (close option given),unknown yet,,,,
applovin.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookies settings",,,
discord.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, cookies settings",Privacy Notice,,
godaddy.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, reject, manage",Privacy Policy,,
vungle.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, deny",Cookie Policy,,
adtrafficquality.google,floating non blocking banner stays until action (close option given),unknown yet,,,,
pubmatic.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, customize settings",Privacy Policy,,
ebay.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, decline all, customise my choices","Cookie Notice, third-party companies",,
android.com,floating non blocking banner stays until action (close option given),unknown yet,,,,
casalemedia.com,floating non blocking banner stays until action (close option given),bottom right,"accept cookies, reject all, your privacy choices","privacy policy, cookie notice",,
forter.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookie settings",,,
ampproject.org,floating non blocking banner stays until action (close option given),bottom right,got it,"use of cookies, privacy policy",,
googleblog.com,floating non blocking banner stays until action (close option given),bottom bar,,Learn more,,
crashlytics.com,floating non blocking banner stays until action (close option given),bottom bar,,Learn more,,
checkpoint.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, reject all, cookie settings","Privacy Policy, Cookie Notice",,
netflix.net,floating non blocking banner stays until action (close option given),top bar,"accept, reject, learn more",cookies and similar technologies ,,
afternic.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, decline, manage",Privacy Policy,,
vivoglobal.com,floating non blocking banner stays until action (close option given),bottom bar,,"Cookie Policy, Privacy Policy",,
aliexpress.com,floating non blocking banner stays until action (close option given),bottom bar,"accept cookies, reject cookies, personalize cookies","Cookie settings, Cookie Notice",,Later text instead of cross or close to close banner
unsplash.com,floating non blocking banner stays until action (close option given),bottom right,"accept all cookies, accept essential only","Cookie Policy, Manage cookies",,
cookiedatabase.org,floating non blocking banner stays until action (close option given),bottom right,"accept, deny, view preferences","Manage services, Cookie policy, Privacy Statement",,
branch.io,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookies settings",,,
quora.com,floating non blocking banner stays until action (close option given),bottom right,"i accept, reject all, cookie settings, list of partners (vendors)",,,
pixabay.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookies settings",,,
okta.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, cookies settings",privacy policy,,
nflxvideo.net,floating non blocking banner stays until action (close option given),center,"accept, reject, learn more",cookies and similar technologies,,
paloaltonetworks.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, cookie settings",Privacy Statement,,
name.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, preferences",Privacy Policy,,
docker.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookies settings",,,
2gis.com,floating non blocking banner stays until action (close option given),bottom bar,,Learn more,,
markmonitor.com,floating non blocking banner stays until action (close option given),bottom bar,"got it, cookie settings","Terms of Use, Privacy Policy, Cookie Notice",,
wix.com,floating non blocking banner stays until action (close option given),bottom bar,"accept, decline all, advanced",Cookie policy,,
atlassian.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, manage preferences",Atlassian Cookies and Tracking Notice,,
atlassian.net,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, manage preferences",Atlassian Cookies and Tracking Notice,,
intercom.io,floating non blocking banner stays until action (close option given),bottom left,"accept all, reject all, manage your cookies",Cookie Policy,,
nic.network,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, preferences",Privacy Policy,,
dreamhost.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, cookies settings",Privacy Policy,,
viber.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all cookies, cookies settings",Cookie Policy,,
pendo.io,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, manage preferences",,,
unesco.org,floating non blocking banner stays until action (close option given),bottom bar,,our privacy notice,,
cambridge.org,floating non blocking banner stays until action (close option given),bottom bar,"accept all cookies, reject all, cookie settings",Cookie notice,,
anydesk.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all, reject all, customize",Further information can be found in our Privacy Policy,,
liftoff.io,floating non blocking banner stays until action (close option given),bottom bar,"accept, deny",Cookie Policy,,
mediafire.com,floating non blocking banner stays until action (close option given),bottom bar,i accept,,,
kontur.ru,floating non blocking banner stays until action (close option given),bottom left,understandable,In more detail,,
tencent.com,floating non blocking banner stays until action (close option given),bottom bar,"accept all analytics cookies, reject all analytics cookies",misc,,
rackspace.com,floating non blocking banner stays until action (close option given),bottom right,"accept all cookies, reject all, cookies settings",Rackspace Technology Cookie Notice,,
mixpanel.com,floating non blocking banner stays until action (close option given),bottom right,"accept, decline",Privacy Policy,,
zoom.com,floating non blocking banner stays until action (close option given),center,"accept cookies, decline cookies, cookies settings",,,
